% Data from J. Handl
% http://personalpages.manchester.ac.uk/mbs/Julia.Handl/generators.html
%
@RELATION 2d-4c-no9

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2,3}

@DATA
-9.33717,-1.47976,0
-4.46281,-0.157614,0
-5.48281,-1.33823,0
-9.82805,-0.335942,0
-3.98464,0.756735,0
-9.99783,0.806095,0
-10.3309,0.528824,0
-5.58873,-0.579749,0
-11.6338,-1.23736,0
-5.15034,0.691411,0
-5.96595,0.74648,0
-6.99879,0.674803,0
-12.0809,-0.192616,0
-3.70154,0.829949,0
-8.39983,0.460985,0
-8.0397,1.11431,0
-2.27442,0.747368,0
-11.4743,-1.34989,0
-11.8902,-1.25718,0
-3.72325,-1.56156,0
-10.1756,1.57619,0
-6.03203,-0.11842,0
-2.85019,-1.3911,0
-0.55693,-0.769474,0
-7.85374,-0.677771,0
-7.56068,-1.01453,0
-8.02701,-2.72431,0
-4.95269,-0.905943,0
-15.5304,-0.892675,0
-4.09205,-0.967917,0
-5.17113,0.326012,0
-9.62024,0.0751524,0
-0.740419,-1.86362,0
-8.47926,-2.21862,0
-6.37991,-1.04761,0
-12.7962,-1.01293,0
-7.48629,-0.167766,0
-5.5817,-0.488916,0
-8.32077,-0.19477,0
-3.66454,-1.61521,0
-10.8874,0.64967,0
-5.27185,-2.31187,0
-7.21248,-0.732954,0
-5.13236,-0.785634,0
-6.18507,-0.627664,0
-7.75874,0.241957,0
-4.68545,0.629869,0
-10.3527,-2.11139,0
-4.56472,-1.07274,0
-8.50942,1.89247,0
-6.79158,-0.160768,0
-7.22832,-0.0721055,0
-6.15083,-1.18643,0
-8.01747,-0.977148,0
-3.98416,-1.05669,0
-8.56995,-0.189708,0
-9.02198,0.413663,0
-5.44746,-1.47304,0
-5.03913,-0.652624,0
-0.855371,-0.976072,0
-5.75298,-0.92226,0
-7.13383,0.121307,0
-6.72824,-0.628739,0
-6.5731,-0.967647,0
-6.40253,0.579542,0
-8.77727,-0.198901,0
-7.82766,-0.0531264,0
-5.57511,-1.27065,0
-10.5915,0.531997,0
-7.53421,1.46597,0
-7.57788,-0.350398,0
-3.64498,-1.01936,0
-6.14316,-1.22087,0
-7.138,0.3194,0
-9.07948,-0.526767,0
-6.245,0.799464,0
-9.94396,-0.305495,0
-8.82942,-0.139461,0
-6.99826,-2.31374,0
-5.156,-0.759205,0
-9.34279,-0.904955,0
-4.94873,-0.812488,0
-4.8891,-1.13065,0
-6.71343,0.377816,0
-5.37275,-1.94023,0
-7.88186,-0.163382,0
-8.66656,-1.5997,0
-4.79496,2.43697,0
-9.76288,0.765247,0
-1.27581,-1.19404,0
-3.27608,-1.44866,0
-8.04832,0.205099,0
-6.92069,-0.187921,0
-6.25098,-1.54952,0
-8.36558,-0.221692,0
-4.06616,-1.22581,0
-6.74829,-0.775818,0
-8.73146,0.467313,0
-4.61027,-1.24291,0
-6.69489,-1.1099,0
-9.35526,0.772229,0
-3.59904,-1.14501,0
-2.87678,0.385213,0
-7.32882,0.298173,0
-7.87577,-0.832216,0
-9.37201,-0.202127,0
-9.50205,-1.86227,0
-5.545,-0.263095,0
-6.62747,-3.06944,0
-7.36462,0.994425,0
-2.12852,0.614636,0
-5.79465,-1.89097,0
-5.01737,-1.43128,0
-4.75625,0.284002,0
-3.8322,-1.17865,0
-5.37572,-1.49445,0
-4.71608,-0.894082,0
-3.91446,-1.44999,0
-9.92187,-1.73957,0
-7.35964,-1.55933,0
-6.56824,-2.00627,0
-7.5387,-0.0170596,0
-12.7005,-0.553422,0
-8.35068,-0.528886,0
-7.83994,-0.606749,0
-10.9913,0.0069935,0
-8.42365,-0.321621,0
-9.13033,0.0981105,0
-4.97765,0.161811,0
-6.24468,-1.50784,0
-7.62928,0.252056,0
-4.53019,-0.585468,0
-11.1806,-1.45925,0
-11.2916,-0.492912,0
-7.79634,-0.202119,0
-7.70134,-0.368916,0
-2.80184,-1.2621,0
-5.92633,-0.0570896,0
-8.3559,-1.45483,0
-10.4069,-0.159376,0
-7.87971,-2.26014,0
-8.68993,-0.65486,0
-5.30954,-0.40074,0
-6.95742,-1.90389,0
1.31721,-0.772748,0
-10.08,-2.04761,0
-8.08403,-0.00176168,0
-9.88666,-1.18475,0
-7.26025,-1.4597,0
-3.15123,0.23275,0
-5.9424,-0.234722,0
-5.89099,-0.278193,0
-5.22786,-0.0213228,0
-0.53898,-0.197628,0
-6.32044,0.527161,0
-5.77579,0.359205,0
-4.52189,-2.00773,0
-2.29462,1.3101,0
-5.22618,-1.22465,0
-5.20318,-0.75817,0
-5.33609,0.45696,0
-4.80502,-0.788754,0
-4.65703,-0.642784,0
-7.6295,0.101546,0
-6.65342,-1.08809,0
-7.15335,1.86446,0
-2.06327,-0.37365,0
-9.88505,0.246238,0
-2.77669,0.188702,0
-6.59288,-0.706516,0
-2.63656,-0.711943,0
-6.1853,-1.64703,0
-8.91405,-1.24578,0
-6.88454,1.36884,0
-10.0779,-0.271513,0
-5.81706,-0.574461,0
-9.89018,1.50763,0
-8.33691,-0.885947,0
-10.3924,0.639131,0
-4.64088,-0.860427,0
-6.16935,-0.871135,0
-5.27672,0.428136,0
-4.67914,-1.86106,0
-11.4376,-3.04339,0
-6.50204,2.08643,0
-8.27498,-0.424813,0
-4.34557,-1.31765,0
-2.47717,-0.500809,0
-5.79071,0.951154,0
-12.712,-2.51333,0
-8.91842,-0.724682,0
-5.09298,-0.483387,0
-4.89828,-2.30137,0
-6.20128,0.874091,0
-6.44767,-0.450508,0
-6.3099,0.237781,0
-6.26151,-1.13147,0
-8.71041,3.03626,0
-9.01355,-0.219712,0
-5.27999,-1.25054,0
-6.59618,1.51172,0
-6.41124,-0.425715,0
-4.92325,-1.85915,0
-10.044,0.123632,0
-7.12247,-0.524036,0
-5.15138,-1.96514,0
-8.86795,0.046858,0
-4.51441,-0.325687,0
-3.31721,-1.25753,0
-5.3246,-0.209876,0
