@RELATION smile1

% Handl, Julia, and Joshua Knowles. "Multiobjective clustering with automatic determination of the number of clusters."
% UMIST, Manchester, Tech. Rep. TR-COMPSYSBIO-2004-02 (2004).

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2,3}

@DATA
-0.303573,0.72294,0
-0.288011,0.692245,0
-0.306319,0.708402,0
-0.30449,0.714163,0
-0.288526,0.693369,0
-0.294865,0.703397,0
-0.309865,0.695185,0
-0.319757,0.703903,0
-0.320183,0.712842,0
-0.300677,0.709206,0
-0.290033,0.708696,0
-0.303806,0.688634,0
-0.290896,0.690484,0
-0.304622,0.708063,0
-0.299449,0.696423,0
-0.292722,0.7104,0
-0.293923,0.69326,0
-0.290385,0.70271,0
-0.299496,0.690104,0
-0.300396,0.692989,0
-0.297952,0.692667,0
-0.302485,0.687109,0
-0.298512,0.713972,0
-0.282786,0.715323,0
-0.308774,0.676755,0
-0.286396,0.688547,0
-0.293849,0.69611,0
-0.299035,0.687182,0
-0.302777,0.709995,0
-0.304291,0.699998,0
-0.30332,0.694839,0
-0.289463,0.690954,0
-0.276427,0.708997,0
-0.292006,0.698943,0
-0.286314,0.700978,0
-0.301345,0.704031,0
-0.303253,0.707465,0
-0.293208,0.713635,0
-0.306256,0.68532,0
-0.278615,0.688666,0
-0.305058,0.687448,0
-0.3168,0.694762,0
-0.289905,0.697302,0
-0.277335,0.703676,0
-0.310765,0.708563,0
-0.323308,0.698937,0
-0.309364,0.690528,0
-0.297304,0.703368,0
-0.307129,0.686391,0
-0.29482,0.69232,0
-0.307086,0.688725,0
-0.307592,0.691745,0
-0.283758,0.706381,0
-0.315654,0.710587,0
-0.319522,0.730134,0
-0.30737,0.699369,0
-0.301092,0.697099,0
-0.30471,0.7013,0
-0.300737,0.691204,0
-0.296826,0.694491,0
-0.311499,0.694623,0
-0.283872,0.701807,0
-0.290547,0.702444,0
-0.311048,0.695832,0
-0.301703,0.694328,0
-0.289681,0.684412,0
-0.297744,0.71666,0
-0.296482,0.703148,0
-0.30161,0.69184,0
-0.290471,0.697024,0
-0.306872,0.712757,0
-0.306746,0.702967,0
-0.281541,0.712407,0
-0.327675,0.701506,0
-0.30725,0.709069,0
-0.309459,0.691275,0
-0.291862,0.69533,0
-0.310322,0.694677,0
-0.289503,0.671557,0
-0.305605,0.705278,0
-0.300938,0.698398,0
-0.307459,0.684429,0
-0.289959,0.697713,0
-0.297282,0.699661,0
-0.31112,0.703197,0
-0.291157,0.691685,0
-0.298479,0.691335,0
-0.293348,0.693741,0
-0.283203,0.713748,0
-0.302485,0.694455,0
-0.315539,0.691744,0
-0.291941,0.699007,0
-0.287037,0.683256,0
-0.295975,0.698592,0
-0.303164,0.69983,0
-0.28582,0.704174,0
-0.288296,0.701021,0
-0.286246,0.686573,0
-0.305035,0.682667,0
-0.294259,0.687549,0
-0.295796,0.707476,0
-0.298457,0.701812,0
-0.304339,0.707868,0
-0.296362,0.708925,0
-0.303472,0.68771,0
-0.300099,0.701863,0
-0.307088,0.706239,0
-0.306857,0.698315,0
-0.306125,0.690026,0
-0.299551,0.704458,0
-0.309911,0.702762,0
-0.302642,0.716823,0
-0.296562,0.694523,0
-0.298808,0.697819,0
-0.284172,0.701984,0
-0.279263,0.710624,0
-0.301009,0.680438,0
-0.309871,0.704423,0
-0.28986,0.723268,0
-0.28838,0.714437,0
-0.288767,0.702447,0
-0.292953,0.687318,0
-0.318011,0.714956,0
-0.299515,0.699965,0
-0.288876,0.710562,0
-0.285738,0.716134,0
-0.318918,0.692102,0
-0.290244,0.704342,0
-0.290651,0.705796,0
-0.311385,0.695465,0
-0.289472,0.69129,0
-0.307263,0.670364,0
-0.307401,0.698341,0
-0.297373,0.704374,0
-0.280599,0.689916,0
-0.286742,0.694207,0
-0.294588,0.674561,0
-0.30611,0.695772,0
-0.296151,0.71046,0
-0.286996,0.694051,0
-0.309887,0.709621,0
-0.300556,0.702843,0
-0.29557,0.700643,0
-0.301102,0.699691,0
-0.3026,0.713231,0
-0.29958,0.693732,0
-0.294688,0.703253,0
-0.296403,0.690443,0
-0.320125,0.700513,0
-0.29281,0.671217,0
-0.302007,0.695527,0
-0.31261,0.692958,0
-0.283527,0.704017,0
-0.293408,0.701956,0
-0.277212,0.697515,0
-0.308922,0.680554,0
-0.286939,0.713583,0
-0.299401,0.716429,0
-0.308285,0.683945,0
-0.315537,0.69027,0
-0.314595,0.690679,0
-0.300934,0.686178,0
-0.302149,0.701982,0
-0.313426,0.71514,0
-0.286651,0.687191,0
-0.280677,0.707335,0
-0.301078,0.701597,0
-0.29901,0.691104,0
-0.300348,0.708316,0
-0.293987,0.693785,0
-0.291646,0.688262,0
-0.276323,0.706217,0
-0.279931,0.710663,0
-0.300114,0.702565,0
-0.291608,0.706249,0
-0.296205,0.704334,0
-0.313247,0.697121,0
-0.294061,0.702221,0
-0.307389,0.704285,0
-0.303769,0.677359,0
-0.311398,0.70085,0
-0.288285,0.685245,0
-0.290117,0.695584,0
-0.300523,0.712861,0
-0.295307,0.688355,0
-0.296159,0.718269,0
-0.307802,0.71245,0
-0.289422,0.695016,0
-0.307659,0.69583,0
-0.302882,0.713117,0
-0.290146,0.716513,0
-0.299291,0.690809,0
-0.298048,0.706112,0
-0.284413,0.691664,0
-0.290594,0.711957,0
-0.272147,0.696348,0
-0.294008,0.686447,0
-0.296112,0.704693,0
-0.306902,0.685253,0
-0.281826,0.692043,0
-0.300771,0.695125,0
-0.294646,0.711648,0
-0.311519,0.701898,0
-0.300631,0.707299,0
-0.304858,0.70532,0
-0.304252,0.707857,0
