@RELATION square5

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2,3}

@DATA
5.28531,10.5879,0
8.39775,4.4489,0
4.73624,7.68033,0
5.10197,8.83266,0
8.29479,4.67373,0
7.02703,6.67945,0
4.02699,5.03695,0
2.04861,6.78055,0
1.96348,8.56842,0
5.86468,7.84118,0
7.99347,7.73924,0
5.23873,3.7269,0
7.82083,4.09689,0
5.07566,7.61258,0
6.11022,5.28457,0
7.4556,8.07996,0
7.21546,4.65196,0
7.92294,6.54198,0
6.10084,4.02085,0
5.9209,4.59777,0
6.40957,4.53336,0
5.50307,3.42181,0
6.29751,8.79439,0
9.44273,9.0645,0
4.24522,1.35108,0
8.72078,3.70933,0
7.2301,5.22207,0
6.193,3.43631,0
5.44458,7.99901,0
5.14173,5.99963,0
5.33594,4.96782,0
8.10747,4.19083,0
10.7146,7.79938,0
7.59882,5.78853,0
8.73712,6.19569,0
5.73108,6.80624,0
5.3493,7.49292,0
7.35841,8.72693,0
4.74875,3.06392,0
10.277,3.7331,0
4.98839,3.48958,0
2.63999,4.95249,0
8.01903,5.46032,0
10.533,6.73529,0
3.84702,7.71259,0
1.33838,5.78748,0
4.12712,4.10559,0
6.53917,6.67358,0
4.57425,3.27815,0
7.03597,4.46403,0
4.58285,3.74504,0
4.48151,4.34905,0
9.24839,7.27621,0
2.8692,8.11747,0
2.09561,12.0267,0
4.52603,5.87376,0
5.7816,5.41973,0
5.05791,6.25993,0
5.85262,4.24078,0
6.63471,4.8983,0
3.70024,4.92462,0
9.2256,6.36132,0
7.8905,6.48874,0
3.79037,5.16634,0
5.6595,4.86563,0
8.06383,2.88238,0
6.45122,9.33201,0
6.70368,6.62953,0
5.67796,4.36794,0
7.9059,5.40477,0
4.62556,8.55139,0
4.65089,6.59332,0
9.69178,8.48145,0
0.465077,6.30123,0
4.54994,7.81373,0
4.10825,4.25509,0
7.62755,5.0659,0
3.93566,4.93538,0
8.09949,0.311381,0
4.87907,7.05554,0
5.81235,5.67958,0
4.50823,2.88579,0
8.00819,5.5426,0
6.5436,5.93228,0
3.7761,6.63942,0
7.76867,4.33691,0
6.30426,4.26709,0
7.33034,4.74822,0
9.35931,8.7495,0
5.5029,4.89098,0
2.89216,4.34875,0
7.61186,5.80137,0
8.59263,2.65122,0
6.80505,5.71849,0
5.36716,5.96609,0
8.83605,6.83486,0
8.34082,6.20427,0
8.75084,3.3146,0
4.99295,2.53347,0
7.14819,3.50987,0
6.84085,7.49512,0
6.30862,6.36246,0
5.1322,7.57351,0
6.72761,7.78502,0
5.30566,3.542,0
5.98021,6.3726,0
4.5823,7.24782,0
4.62857,5.66298,0
4.77491,4.00527,0
6.0897,6.89156,0
4.01785,6.55247,0
5.47169,9.36453,0
6.68765,4.90464,0
6.23833,5.56372,0
9.16559,6.39682,0
10.1475,8.12483,0
5.79824,2.08769,0
4.02572,6.8846,0
8.02797,10.6536,0
8.32391,8.88737,0
8.24651,6.48935,0
7.40946,3.46356,0
2.3978,8.99126,0
6.09691,5.99308,0
8.22474,8.11237,0
8.85246,9.22687,0
2.21638,4.42039,0
7.95116,6.86836,0
7.86975,7.15925,0
3.72302,5.09301,0
8.10566,4.25801,0
4.5473,0.0728059,0
4.51972,5.66828,0
6.52537,6.8748,0
9.88025,3.98323,0
8.65158,4.84141,0
7.08235,0.912137,0
4.77808,5.15448,0
6.7698,8.09194,0
8.60078,4.8102,0
4.02262,7.92415,0
5.88875,6.56865,0
6.88609,6.12866,0
5.77966,5.93818,0
5.48003,8.64619,0
6.08403,4.74642,0
7.06245,6.6505,0
6.71949,4.08855,0
1.97507,6.10269,0
7.43804,0.243359,0
5.59868,5.10545,0
3.47802,4.59164,0
9.29455,6.80331,0
7.31845,6.3911,0
10.5576,5.50309,0
4.21559,2.11077,0
8.61221,8.7167,0
6.11981,9.28577,0
4.3429,2.78901,0
2.89259,4.05398,0
3.08104,4.13574,0
5.81318,3.23553,0
5.5701,6.39647,0
3.31482,9.02798,0
8.66974,3.43822,0
9.86451,7.46709,0
5.78445,6.31931,0
6.19792,4.22076,0
5.93044,7.66319,0
7.20259,4.75698,0
7.67078,3.65239,0
10.7353,7.24336,0
