@RELATION dartboard1.arff

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2,3}

@DATA
-0.1,0.5,0
-0.100126,0.510052,0
-0.100505,0.520098,0
-0.101136,0.530131,0
-0.10202,0.540145,0
-0.103154,0.550133,0
-0.104539,0.56009,0
-0.106174,0.570009,0
-0.108058,0.579884,0
-0.110189,0.589708,0
-0.112567,0.599476,0
-0.115189,0.609181,0
-0.118054,0.618817,0
-0.121161,0.628377,0
-0.124506,0.637857,0
-0.128089,0.64725,0
-0.131907,0.656549,0
-0.135958,0.66575,0
-0.140238,0.674846,0
-0.144745,0.683832,0
-0.149477,0.692701,0
-0.154431,0.701449,0
-0.159602,0.71007,0
-0.164989,0.718558,0
-0.170587,0.726908,0
-0.176393,0.735114,0
-0.182404,0.743172,0
-0.188615,0.751077,0
-0.195023,0.758822,0
-0.201624,0.766405,0
-0.208413,0.773819,0
-0.215386,0.78106,0
-0.222539,0.788124,0
-0.229867,0.795005,0
-0.237366,0.801701,0
-0.24503,0.808205,0
-0.252856,0.814515,0
-0.260838,0.820627,0
-0.268971,0.826536,0
-0.27725,0.832238,0
-0.285669,0.837731,0
-0.294224,0.843011,0
-0.302909,0.848074,0
-0.311718,0.852916,0
-0.320647,0.857537,0
-0.329688,0.861931,0
-0.338837,0.866096,0
-0.348088,0.870031,0
-0.357435,0.873732,0
-0.366872,0.877196,0
-0.376393,0.880423,0
-0.385992,0.883409,0
-0.395663,0.886153,0
-0.4054,0.888653,0
-0.415197,0.890907,0
-0.425047,0.892915,0
-0.434945,0.894674,0
-0.444884,0.896185,0
-0.454857,0.897445,0
-0.46486,0.898453,0
-0.474884,0.899211,0
-0.484924,0.899716,0
-0.494974,0.899968,0
-0.505026,0.899968,0
-0.515076,0.899716,0
-0.525116,0.899211,0
-0.53514,0.898453,0
-0.545143,0.897445,0
-0.555116,0.896185,0
-0.565055,0.894674,0
-0.574953,0.892915,0
-0.584803,0.890907,0
-0.5946,0.888653,0
-0.604337,0.886153,0
-0.614008,0.883409,0
-0.623607,0.880423,0
-0.633128,0.877196,0
-0.642565,0.873732,0
-0.651912,0.870031,0
-0.661163,0.866096,0
-0.670312,0.861931,0
-0.679353,0.857537,0
-0.688282,0.852916,0
-0.697091,0.848074,0
-0.705776,0.843011,0
-0.714331,0.837731,0
-0.72275,0.832238,0
-0.731029,0.826536,0
-0.739162,0.820627,0
-0.747144,0.814515,0
-0.75497,0.808205,0
-0.762634,0.801701,0
-0.770133,0.795005,0
-0.777461,0.788124,0
-0.784614,0.78106,0
-0.791587,0.773819,0
-0.798376,0.766405,0
-0.804977,0.758822,0
-0.811385,0.751077,0
-0.817596,0.743172,0
-0.823607,0.735114,0
-0.829413,0.726908,0
-0.835011,0.718558,0
-0.840398,0.71007,0
-0.845569,0.701449,0
-0.850523,0.692701,0
-0.855255,0.683832,0
-0.859762,0.674846,0
-0.864042,0.66575,0
-0.868093,0.656549,0
-0.871911,0.64725,0
-0.875494,0.637857,0
-0.878839,0.628377,0
-0.881946,0.618817,0
-0.884811,0.609181,0
-0.887433,0.599476,0
-0.889811,0.589708,0
-0.891942,0.579884,0
-0.893826,0.570009,0
-0.895461,0.56009,0
-0.896846,0.550133,0
-0.89798,0.540145,0
-0.898864,0.530131,0
-0.899495,0.520098,0
-0.899874,0.510052,0
-0.9,0.5,0
-0.899874,0.489948,0
-0.899495,0.479902,0
-0.898864,0.469869,0
-0.89798,0.459855,0
-0.896846,0.449867,0
-0.895461,0.43991,0
