@RELATION square2

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2,3}

@DATA
8.28531,13.5879,0
11.3977,7.4489,0
7.73624,10.6803,0
8.10197,11.8327,0
11.2948,7.67373,0
10.027,9.67945,0
7.02699,8.03695,0
5.04861,9.78055,0
4.96348,11.5684,0
8.86468,10.8412,0
10.9935,10.7392,0
8.23873,6.7269,0
10.8208,7.09689,0
8.07566,10.6126,0
9.11022,8.28457,0
10.4556,11.08,0
10.2155,7.65196,0
10.9229,9.54198,0
9.10084,7.02085,0
8.9209,7.59777,0
9.40957,7.53336,0
8.50307,6.42181,0
9.29751,11.7944,0
12.4427,12.0645,0
7.24522,4.35108,0
11.7208,6.70933,0
10.2301,8.22207,0
9.193,6.43631,0
8.44458,10.999,0
8.14173,8.99963,0
8.33594,7.96782,0
11.1075,7.19083,0
13.7146,10.7994,0
10.5988,8.78853,0
11.7371,9.19569,0
8.73108,9.80624,0
8.3493,10.4929,0
10.3584,11.7269,0
7.74875,6.06392,0
13.277,6.7331,0
7.98839,6.48958,0
5.63999,7.95249,0
11.019,8.46032,0
13.533,9.73529,0
6.84702,10.7126,0
4.33838,8.78748,0
7.12712,7.10559,0
9.53917,9.67358,0
7.57425,6.27815,0
10.036,7.46403,0
7.58285,6.74504,0
7.48151,7.34905,0
12.2484,10.2762,0
5.8692,11.1175,0
5.09561,15.0267,0
7.52603,8.87376,0
8.7816,8.41973,0
8.05791,9.25993,0
8.85262,7.24078,0
9.63471,7.8983,0
6.70024,7.92462,0
12.2256,9.36132,0
10.8905,9.48874,0
6.79037,8.16634,0
8.6595,7.86563,0
11.0638,5.88238,0
9.45122,12.332,0
9.70368,9.62953,0
8.67796,7.36794,0
10.9059,8.40477,0
7.62556,11.5514,0
7.65089,9.59332,0
12.6918,11.4815,0
3.46508,9.30123,0
7.54994,10.8137,0
7.10825,7.25509,0
10.6276,8.0659,0
6.93566,7.93538,0
11.0995,3.31138,0
7.87907,10.0555,0
8.81235,8.67958,0
7.50823,5.88579,0
11.0082,8.5426,0
9.5436,8.93228,0
6.7761,9.63942,0
10.7687,7.33691,0
9.30426,7.26709,0
10.3303,7.74822,0
12.3593,11.7495,0
8.5029,7.89098,0
5.89216,7.34875,0
10.6119,8.80137,0
11.5926,5.65122,0
9.80505,8.71849,0
8.36716,8.96609,0
11.836,9.83486,0
11.3408,9.20427,0
11.7508,6.3146,0
7.99295,5.53347,0
10.1482,6.50987,0
9.84085,10.4951,0
9.30862,9.36246,0
8.1322,10.5735,0
9.72761,10.785,0
8.30566,6.542,0
8.98021,9.3726,0
7.5823,10.2478,0
7.62857,8.66298,0
7.77491,7.00527,0
9.0897,9.89156,0
7.01785,9.55247,0
8.47169,12.3645,0
9.68765,7.90464,0
9.23833,8.56372,0
12.1656,9.39682,0
13.1475,11.1248,0
8.79824,5.08769,0
7.02572,9.8846,0
11.028,13.6536,0
11.3239,11.8874,0
11.2465,9.48935,0
10.4095,6.46356,0
5.3978,11.9913,0
9.09691,8.99308,0
11.2247,11.1124,0
11.8525,12.2269,0
5.21638,7.42039,0
10.9512,9.86836,0
10.8697,10.1593,0
6.72302,8.09301,0
11.1057,7.25801,0
7.5473,3.07281,0
7.51972,8.66828,0
9.52537,9.8748,0
12.8802,6.98323,0
11.6516,7.84141,0
10.0824,3.91214,0
7.77808,8.15448,0
9.7698,11.0919,0
11.6008,7.8102,0
7.02262,10.9241,0
8.88875,9.56865,0
9.88609,9.12866,0
8.77966,8.93818,0
8.48003,11.6462,0
9.08403,7.74642,0
10.0625,9.6505,0
9.71949,7.08855,0
4.97507,9.10269,0
10.438,3.24336,0
8.59868,8.10545,0
6.47802,7.59164,0
12.2945,9.80331,0
10.3185,9.3911,0
13.5576,8.50309,0
7.21559,5.11077,0
11.6122,11.7167,0
9.11981,12.2858,0
7.3429,5.78901,0
5.89259,7.05398,0
6.08104,7.13574,0
8.81318,6.23553,0
8.5701,9.39647,0
6.31482,12.028,0
