@RELATION triangle1

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2,3}

@DATA
10.6427,13.294,0
12.1989,10.2245,0
10.3681,11.8402,0
10.551,12.4163,0
12.1474,10.3369,0
11.5135,11.3397,0
10.0135,10.5185,0
9.0243,11.3903,0
8.98174,12.2842,0
10.9323,11.9206,0
11.9967,11.8696,0
10.6194,9.86345,0
11.9104,10.0484,0
10.5378,11.8063,0
11.0551,10.6423,0
11.7278,12.04,0
11.6077,10.326,0
11.9615,11.271,0
11.0504,10.0104,0
10.9604,10.2989,0
11.2048,10.2667,0
10.7515,9.71091,0
11.1488,12.3972,0
12.7214,12.5323,0
10.1226,8.67554,0
12.3604,9.85467,0
11.6151,10.611,0
11.0965,9.71815,0
10.7223,11.9995,0
10.5709,10.9998,0
10.668,10.4839,0
12.0537,10.0954,0
13.3573,11.8997,0
11.7994,10.8943,0
12.3686,11.0978,0
10.8655,11.4031,0
10.6747,11.7465,0
11.6792,12.3635,0
10.3744,9.53196,0
13.1385,9.86655,0
10.4942,9.74479,0
9.32,10.4762,0
12.0095,10.7302,0
13.2665,11.3676,0
9.92351,11.8563,0
8.66919,10.8937,0
10.0636,10.0528,0
11.2696,11.3368,0
10.2871,9.63907,0
11.518,10.232,0
10.2914,9.87252,0
10.2408,10.1745,0
12.6242,11.6381,0
9.4346,12.0587,0
9.04781,14.0134,0
10.263,10.9369,0
10.8908,10.7099,0
10.529,11.13,0
10.9263,10.1204,0
11.3174,10.4491,0
9.85012,10.4623,0
12.6128,11.1807,0
11.9453,11.2444,0
9.89518,10.5832,0
10.8297,10.4328,0
12.0319,9.44119,0
11.2256,12.666,0
11.3518,11.3148,0
10.839,10.184,0
11.9529,10.7024,0
10.3128,12.2757,0
10.3254,11.2967,0
12.8459,12.2407,0
8.23254,11.1506,0
10.275,11.9069,0
10.0541,10.1275,0
11.8138,10.533,0
9.96783,10.4677,0
12.0497,8.15569,0
10.4395,11.5278,0
10.9062,10.8398,0
10.2541,9.44289,0
12.0041,10.7713,0
11.2718,10.9661,0
9.88805,11.3197,0
11.8843,10.1685,0
11.1521,10.1335,0
11.6652,10.3741,0
12.6797,12.3748,0
10.7515,10.4455,0
9.44608,10.1744,0
11.8059,10.9007,0
12.2963,9.32561,0
11.4025,10.8592,0
10.6836,10.983,0
12.418,11.4174,0
12.1704,11.1021,0
12.3754,9.6573,0
10.4965,9.26674,0
11.5741,9.75494,0
11.4204,11.7476,0
11.1543,11.1812,0
10.5661,11.7868,0
11.3638,11.8925,0
10.6528,9.771,0
10.9901,11.1863,0
10.2912,11.6239,0
10.3143,10.8315,0
10.3875,10.0026,0
11.0449,11.4458,0
10.0089,11.2762,0
10.7358,12.6823,0
11.3438,10.4523,0
11.1192,10.7819,0
12.5828,11.1984,0
13.0737,12.0624,0
10.8991,9.04385,0
10.0129,11.4423,0
12.014,13.3268,0
12.162,12.4437,0
12.1233,11.2447,0
11.7047,9.73178,0
9.1989,12.4956,0
11.0485,10.9965,0
12.1124,12.0562,0
12.4262,12.6134,0
9.10819,10.2102,0
11.9756,11.4342,0
11.9349,11.5796,0
9.86151,10.5465,0
12.0528,10.129,0
10.2737,8.0364,0
10.2599,10.8341,0
11.2627,11.4374,0
12.9401,9.99162,0
12.3258,10.4207,0
11.5412,8.45607,0
10.389,10.5772,0
11.3849,12.046,0
12.3004,10.4051,0
10.0113,11.9621,0
10.9444,11.2843,0
11.443,11.0643,0
10.8898,10.9691,0
10.74,12.3231,0
11.042,10.3732,0
11.5312,11.3253,0
11.3597,10.0443,0
8.98753,11.0513,0
11.719,8.12168,0
10.7993,10.5527,0
9.73901,10.2958,0
12.6473,11.4017,0
11.6592,11.1956,0
13.2788,10.7515,0
10.1078,9.05539,0
12.3061,12.3583,0
11.0599,12.6429,0
10.1715,9.3945,0
9.4463,10.027,0
9.54052,10.0679,0
10.9066,9.61776,0
10.7851,11.1982,0
9.65741,12.514,0
12.3349,9.71911,0
12.9323,11.7335,0
10.8922,11.1597,0
11.099,10.1104,0
10.9652,11.8316,0
11.6013,10.3785,0
11.8354,9.8262,0
13.3677,11.6217,0
13.0069,12.0663,0
10.9886,11.2565,0
11.8392,11.6249,0
11.3795,11.4334,0
9.67528,10.7121,0
11.5939,11.2221,0
10.2611,11.4285,0
10.6231,8.73593,0
9.86015,11.085,0
12.1715,9.52453,0
11.9883,10.5584,0
10.9477,12.2861,0
11.4693,9.83554,0
11.3841,12.8269,0
10.2198,12.245,0
12.0578,10.5016,0
10.2341,10.583,0
10.7118,12.3117,0
11.9854,12.6513,0
11.0709,10.0809,0
11.1952,11.6112,0
12.5587,10.1664,0
11.9406,12.1957,0
13.7853,10.6348,0
11.5992,9.64466,0
11.3888,11.4693,0
10.3098,9.52534,0
12.8174,10.2043,0
10.9229,10.5125,0
11.5354,12.1648,0
9.84811,11.1898,0
10.9369,11.7299,0
10.5142,11.532,0
10.5748,11.7857,0
10.0231,10.1018,0
10.2272,9.16935,0
11.2686,13.2815,0
10.6783,13.6148,0
11.0391,11.0033,0
11.1338,11.1229,0
11.5954,9.88453,0
11.2185,11.6674,0
11.2309,11.1581,0
11.7789,11.9395,0
12.0962,10.4791,0
12.1185,10.5316,0
12.2727,10.2206,0
10.7326,10.5082,0
9.40034,11.2822,0
11.7785,11.1663,0
11.6056,13.5686,0
12.3993,12.6011,0
11.6113,10.5225,0
11.4036,10.2506,0
10.1642,10.7868,0
9.77972,10.7073,0
11.6378,9.80376,0
10.1816,11.5992,0
11.6031,12.9482,0
11.3544,10.2041,0
10.4752,10.9204,0
10.7281,12.0516,0
