@RELATION curves2.arff

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1}

@DATA
-0.2,0.7,0
-0.2,0.700314,0
-0.200002,0.700628,0
-0.200004,0.700942,0
-0.200008,0.701257,0
-0.200012,0.701571,0
-0.200018,0.701885,0
-0.200024,0.702199,0
-0.200032,0.702513,0
-0.20004,0.702827,0
-0.200049,0.703141,0
-0.20006,0.703455,0
-0.200071,0.703769,0
-0.200083,0.704083,0
-0.200097,0.704397,0
-0.200111,0.704711,0
-0.200126,0.705024,0
-0.200143,0.705338,0
-0.20016,0.705652,0
-0.200178,0.705965,0
-0.200197,0.706279,0
-0.200218,0.706593,0
-0.200239,0.706906,0
-0.200261,0.707219,0
-0.200284,0.707533,0
-0.200308,0.707846,0
-0.200333,0.708159,0
-0.20036,0.708472,0
-0.200387,0.708785,0
-0.200415,0.709098,0
-0.200444,0.709411,0
-0.200474,0.709724,0
-0.200505,0.710036,0
-0.200537,0.710349,0
-0.20057,0.710661,0
-0.200604,0.710973,0
-0.200639,0.711286,0
-0.200675,0.711598,0
-0.200712,0.71191,0
-0.20075,0.712222,0
-0.200789,0.712533,0
-0.200828,0.712845,0
-0.200869,0.713156,0
-0.200911,0.713468,0
-0.200954,0.713779,0
-0.200998,0.71409,0
-0.201042,0.714401,0
-0.201088,0.714712,0
-0.201135,0.715023,0
-0.201183,0.715333,0
-0.201231,0.715643,0
-0.201281,0.715954,0
-0.201331,0.716264,0
-0.201383,0.716574,0
-0.201436,0.716883,0
-0.201489,0.717193,0
-0.201544,0.717502,0
-0.201599,0.717812,0
-0.201655,0.718121,0
-0.201713,0.718429,0
-0.201771,0.718738,0
-0.201831,0.719047,0
-0.201891,0.719355,0
-0.201952,0.719663,0
-0.202014,0.719971,0
-0.202078,0.720279,0
-0.202142,0.720586,0
-0.202207,0.720894,0
-0.202273,0.721201,0
-0.20234,0.721508,0
-0.202408,0.721814,0
-0.202477,0.722121,0
-0.202547,0.722427,0
-0.202618,0.722733,0
-0.20269,0.723039,0
-0.202763,0.723345,0
-0.202837,0.72365,0
-0.202912,0.723955,0
-0.202987,0.72426,0
-0.203064,0.724565,0
-0.203142,0.724869,0
-0.20322,0.725173,0
-0.2033,0.725477,0
-0.20338,0.725781,0
-0.203462,0.726084,0
-0.203544,0.726387,0
-0.203628,0.72669,0
-0.203712,0.726993,0
-0.203797,0.727295,0
-0.203883,0.727597,0
-0.203971,0.727899,0
-0.204059,0.728201,0
-0.204148,0.728502,0
-0.204238,0.728803,0
-0.204329,0.729104,0
-0.204421,0.729404,0
-0.204514,0.729704,0
-0.204607,0.730004,0
-0.204702,0.730304,0
-0.204798,0.730603,0
-0.204894,0.730902,0
-0.204992,0.7312,0
-0.20509,0.731499,0
-0.20519,0.731797,0
-0.20529,0.732094,0
-0.205391,0.732392,0
-0.205494,0.732689,0
-0.205597,0.732986,0
-0.205701,0.733282,0
-0.205806,0.733578,0
-0.205912,0.733874,0
-0.206019,0.734169,0
-0.206127,0.734464,0
-0.206235,0.734759,0
-0.206345,0.735053,0
-0.206456,0.735347,0
-0.206567,0.735641,0
-0.20668,0.735935,0
-0.206793,0.736228,0
-0.206907,0.73652,0
-0.207022,0.736812,0
-0.207138,0.737104,0
-0.207255,0.737396,0
-0.207373,0.737687,0
-0.207492,0.737978,0
-0.207612,0.738268,0
-0.207733,0.738558,0
-0.207854,0.738848,0
-0.207977,0.739137,0
-0.2081,0.739426,0
-0.208225,0.739715,0
-0.20835,0.740003,0
-0.208476,0.740291,0
-0.208603,0.740578,0
-0.208731,0.740865,0
-0.20886,0.741151,0
-0.208989,0.741438,0
-0.20912,0.741723,0
-0.209252,0.742009,0
-0.209384,0.742293,0
-0.209517,0.742578,0
-0.209652,0.742862,0
-0.209787,0.743146,0
-0.209923,0.743429,0
-0.210059,0.743712,0
-0.210197,0.743994,0
-0.210336,0.744276,0
-0.210475,0.744557,0
