% Toy dataset from http://www.vision.caltech.edu/lihi/Demos/SelfTuningClustering.html
%
% Zelnik-Manor, Lihi, and Pietro Perona. "Self-tuning spectral clustering." Advances in neural information processing systems. 2004.
%
@RELATION zelnik4
%
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE CLASS {0,1,2,3,noise}
%
@DATA
0.2682008008285621,0.1561836176267663,3
0.2469878761694689,0.2353598290781386,3
0.2885341712034697,0.1641359220705871,3
0.245849404963436,0.160948952157368,3
0.2253254165933658,0.2304863676092035,3
0.2894339309004864,0.1776464480133875,3
0.2326747643821767,0.1612274121919978,3
0.239891630360981,0.1564041659617899,3
0.2327952322497454,0.2125758813795416,3
0.2392153212801271,0.153306629517585,3
0.2761866500118487,0.170797122316516,3
0.2552850760301669,0.1914671125949938,3
0.2882769428585489,0.2370235826469743,3
0.2254810040865387,0.173460014326053,3
0.2315554500366487,0.2050493578856013,3
0.21962557802598,0.216269347447561,3
0.2146751481722753,0.1744932369300068,3
0.2390753986491883,0.2276513057777809,3
0.2450351426717455,0.2282623317447574,3
0.2134816407758073,0.227582222814907,3
0.2223433771854766,0.229250762311069,3
0.2884633243467725,0.1752006218289556,3
0.2356861694676636,0.2411178496234435,3
0.2129933475482369,0.1805778250893536,3
0.288457663120306,0.1666003807014344,3
0.2985511301970735,0.1995609513853854,3
0.28077505674563,0.2010932368509998,3
0.2979478315379465,0.2043203054564308,3
0.2951919359986254,0.2203196834761848,3
0.2425998196560805,0.2453679834759244,3
0.2834256840096159,0.2315244114782211,3
0.2610078607265028,0.1914399374789585,3
0.2784406876340014,0.2231396934287172,3
0.2228944192971338,0.215947209912547,3
0.2706693143861329,0.1778311776825729,3
0.2699612958049831,0.2351733582066714,3
0.3044215147466019,0.1739946094280868,3
0.2619930053652635,0.1829016267756649,3
0.2833247049444631,0.1553872988974878,3
0.2156084203029814,0.1828524753439932,3
0.2721453608756147,0.1638750907830119,3
0.2730681267110649,0.2240954279521202,3
0.2619417477502036,0.2247484144085138,3
0.2977720620517077,0.1794819790656883,3
0.2593341708238673,0.2274706597735284,3
0.2416827468532714,0.1586377871479999,3
0.301468328258337,0.2336492526235641,3
0.2460036817065053,0.1551004889670187,3
0.2332925875384331,0.1778986736113809,3
0.2460213638683026,0.2102156127855654,3
0.3032794123113662,0.1584710213555945,3
0.2970535917851634,0.2287073234829418,3
0.2925475202290522,0.1740528812795662,3
0.2972909603677307,0.1664796818430615,3
0.2160890474778326,0.2182778044279308,3
0.2131706457688313,0.1853463486275197,3
0.2500787834903781,0.187152493638744,3
0.227974141568149,0.163149595772464,3
0.2658161148015213,0.2305173700645846,3
0.2385082578239391,0.1741249345569446,3
0.2485659643418873,0.1767847186986516,3
0.2449271475797095,0.1814367131914273,3
0.2712965059851894,0.2405000283469124,3
0.2806269743171438,0.1989310077789725,3
0.3034750125215607,0.1801858791592601,3
0.2461403138592423,0.1537407075820413,3
0.3040263866843614,0.2423138021534841,3
0.3045579085741112,0.1596036868944445,3
0.2554472966849181,0.1959679167253967,3
0.2312876413766127,0.2441492875590593,3
0.2365478399055409,0.167258963920814,3
0.2490946839462525,0.2002321746594368,3
0.2650040434208224,0.1553224040435025,3
0.2598054428149543,0.1743929415438505,3
0.2630162767286694,0.1718414359339883,3
0.2186448285922384,0.2402456599905279,3
0.2148891634779949,0.184290086656621,3
0.2861579899988516,0.1824761518368167,3
0.2876466727472424,0.190995320693856,3
0.2352160988676612,0.1883385220008193,3
0.2547267411067701,0.231818240540194,3
0.2855571474438036,0.1628472210369105,3
0.2841073513443618,0.2418300870599376,3
0.2123583563774255,0.2119597821925443,3
0.2136419397323595,0.2225775311694057,3
0.2542615663906042,0.1675564935046975,3
0.2201127164752142,0.1987962039725776,3
0.2491565167771828,0.2413025537193925,3
0.2649146730306606,0.2102327464438779,3
0.244297844014348,0.2095710564357842,3
0.2541232388233133,0.2429295990283978,3
0.2462092654393905,0.1533175563358902,3
0.2383001439377467,0.1823497484489885,3
0.2954839813338296,0.2203939163654134,3
0.2581208224046565,0.172582571790113,3
0.2270953246383663,0.1770313238822881,3
0.280155009366575,0.1792315786679032,3
0.2698241501622294,0.1996414143483258,3
0.3027302878968098,0.1786378478835598,3
0.2569004183474281,0.2316325408804806,3
0.2557688789031998,0.1535323357569919,3
0.2328716569772701,0.1697871965971859,3
0.2585086416602793,0.2190587894815027,3
0.2996553627970179,0.197531256885555,3
0.2813502890722077,0.1685224463374683,3
0.2840868087888391,0.1661997965843995,3
0.2196940622669556,0.2203864878431546,3
0.2976852922673936,0.226292601522931,3
0.2250349452648758,0.2100639550349893,3
0.6803754281909279,0.7911748212967205,2
