@RELATION square4

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2,3}

@DATA
6.28531,11.5879,0
9.39775,5.4489,0
5.73624,8.68033,0
6.10197,9.83266,0
9.29479,5.67373,0
8.02703,7.67945,0
5.02699,6.03695,0
3.04861,7.78055,0
2.96348,9.56842,0
6.86468,8.84118,0
8.99347,8.73924,0
6.23873,4.7269,0
8.82083,5.09689,0
6.07566,8.61258,0
7.11022,6.28457,0
8.4556,9.07996,0
8.21546,5.65196,0
8.92294,7.54198,0
7.10084,5.02085,0
6.9209,5.59777,0
7.40957,5.53336,0
6.50307,4.42181,0
7.29751,9.79439,0
10.4427,10.0645,0
5.24522,2.35108,0
9.72078,4.70933,0
8.2301,6.22207,0
7.193,4.43631,0
6.44458,8.99901,0
6.14173,6.99963,0
6.33594,5.96782,0
9.10747,5.19083,0
11.7146,8.79938,0
8.59882,6.78853,0
9.73712,7.19569,0
6.73108,7.80624,0
6.3493,8.49292,0
8.35841,9.72693,0
5.74875,4.06392,0
11.277,4.7331,0
5.98839,4.48958,0
3.63999,5.95249,0
9.01903,6.46032,0
11.533,7.73529,0
4.84702,8.71259,0
2.33838,6.78748,0
5.12712,5.10559,0
7.53917,7.67358,0
5.57425,4.27815,0
8.03597,5.46403,0
5.58285,4.74504,0
5.48151,5.34905,0
10.2484,8.27621,0
3.8692,9.11747,0
3.09561,13.0267,0
5.52603,6.87376,0
6.7816,6.41973,0
6.05791,7.25993,0
6.85262,5.24078,0
7.63471,5.8983,0
4.70024,5.92462,0
10.2256,7.36132,0
8.8905,7.48874,0
4.79037,6.16634,0
6.6595,5.86563,0
9.06383,3.88238,0
7.45122,10.332,0
7.70368,7.62953,0
6.67796,5.36794,0
8.9059,6.40477,0
5.62556,9.55139,0
5.65089,7.59332,0
10.6918,9.48145,0
1.46508,7.30123,0
5.54994,8.81373,0
5.10825,5.25509,0
8.62755,6.0659,0
4.93566,5.93538,0
9.09949,1.31138,0
5.87907,8.05554,0
6.81235,6.67958,0
5.50823,3.88579,0
9.00819,6.5426,0
7.5436,6.93228,0
4.7761,7.63942,0
8.76867,5.33691,0
7.30426,5.26709,0
8.33034,5.74822,0
10.3593,9.7495,0
6.5029,5.89098,0
3.89216,5.34875,0
8.61186,6.80137,0
9.59263,3.65122,0
7.80505,6.71849,0
6.36716,6.96609,0
9.83605,7.83486,0
9.34082,7.20427,0
9.75084,4.3146,0
5.99295,3.53347,0
8.14819,4.50987,0
7.84085,8.49512,0
7.30862,7.36246,0
6.1322,8.57351,0
7.72761,8.78502,0
6.30566,4.542,0
6.98021,7.3726,0
5.5823,8.24782,0
5.62857,6.66298,0
5.77491,5.00527,0
7.0897,7.89156,0
5.01785,7.55247,0
6.47169,10.3645,0
7.68765,5.90464,0
7.23833,6.56372,0
10.1656,7.39682,0
11.1475,9.12483,0
6.79824,3.08769,0
5.02572,7.8846,0
9.02797,11.6536,0
9.32391,9.88737,0
9.24651,7.48935,0
8.40946,4.46356,0
3.3978,9.99126,0
7.09691,6.99308,0
9.22474,9.11237,0
9.85246,10.2269,0
3.21638,5.42039,0
8.95116,7.86836,0
8.86975,8.15925,0
4.72302,6.09301,0
9.10566,5.25801,0
5.5473,1.07281,0
5.51972,6.66828,0
7.52537,7.8748,0
10.8802,4.98323,0
9.65158,5.84141,0
8.08235,1.91214,0
5.77808,6.15448,0
7.7698,9.09194,0
9.60078,5.8102,0
5.02262,8.92415,0
6.88875,7.56865,0
7.88609,7.12866,0
6.77966,6.93818,0
6.48003,9.64619,0
7.08403,5.74642,0
8.06245,7.6505,0
7.71949,5.08855,0
2.97507,7.10269,0
8.43804,1.24336,0
6.59868,6.10545,0
4.47802,5.59164,0
10.2945,7.80331,0
8.31845,7.3911,0
11.5576,6.50309,0
5.21559,3.11077,0
9.61221,9.7167,0
7.11981,10.2858,0
5.3429,3.78901,0
3.89259,5.05398,0
4.08104,5.13574,0
6.81318,4.23553,0
6.5701,7.39647,0
4.31482,10.028,0
9.66974,4.43822,0
10.8645,8.46709,0
6.78445,7.31931,0
7.19792,5.22076,0
6.93044,8.66319,0
8.20259,5.75698,0
8.67078,4.65239,0
11.7353,8.24336,0
11.0138,9.13254,0
6.97716,7.51295,0
8.67837,8.24979,0
7.75891,7.86681,0
4.35056,6.42417,0
8.18784,7.44429,0
5.52211,7.85701,0
6.24623,2.47186,0
4.7203,7.16994,0
9.34294,4.04905,0
8.97651,6.1169,0
6.89544,9.57223,0
7.93859,4.67109,0
7.76829,10.6537,0
5.43957,9.49008,0
9.11567,6.00317,0
5.46814,6.16604,0
6.42364,9.62331,0
8.97083,10.3025,0
7.14175,5.16177,0
7.39046,8.22241,0
10.1173,5.33278,0
8.88118,9.39147,0
12.5706,6.2696,0
8.19834,4.28932,0
7.77766,7.93866,0
5.61968,4.05069,0
10.6348,5.40862,0
6.84587,6.02506,0
8.0707,9.3296,0
4.69622,7.37956,0
6.87384,8.45982,0
6.02847,8.06408,0
6.1496,8.57138,0
5.04627,5.20369,0
5.45447,3.33871,0
7.53725,11.5629,0
6.35666,12.2297,0
7.07828,7.00651,0
7.26763,7.24585,0
8.19087,4.76906,0
7.43696,8.33475,0
7.46186,7.31612,0
8.55777,8.8791,0
9.19243,5.95816,0
9.23695,6.06315,0
9.54548,5.44122,0
6.46512,6.01636,0
3.80068,7.56432,0
8.55692,7.3326,0
8.21127,12.1372,0
9.79866,10.2023,0
8.22259,6.04498,0
7.80729,5.50124,0
5.32831,6.57361,0
4.55944,6.41454,0
8.27556,4.60753,0
5.36323,8.19849,0
8.20625,10.8963,0
7.70887,5.4083,0
5.95043,6.84081,0
6.45622,9.10313,0
6.76939,4.22319,0
4.32442,5.94493,0
7.81878,7.52316,0
6.07439,5.33978,0
9.95281,7.55791,0
9.73278,7.0697,0
8.99367,6.84183,0
8.58315,8.77967,0
10.2456,5.38442,0
9.13394,7.04774,0
8.39579,9.9623,0
8.5487,6.23836,0
10.5037,7.32337,0
5.14489,5.00775,0
9.17524,9.03332,0
7.54238,9.34384,0
7.00489,-0.205354,1
6.01881,-2.73678,1
4.85829,-1.28475,1
8.53951,0.504605,1
7.69924,0.633384,1
7.93517,3.67714,1
10.273,0.0237808,1
9.63771,-2.05501,1
9.10572,-0.467448,1
8.80343,-1.36129,1
8.71816,-0.68217,1
8.16446,1.82576,1
5.2291,-4.31389,1
9.16103,1.54495,1
3.58918,2.01514,1
11.5526,3.88719,1
5.73896,2.08738,1
6.63189,-2.23499,1
4.58537,-0.220552,1
6.07247,-0.97116,1
7.37541,-0.57065,1
4.32449,-2.03192,1
10.3202,0.0324652,1
5.27758,-1.69886,1
8.84837,0.011275,1
6.90408,-1.38654,1
3.04079,-0.409494,1
6.6263,-0.489564,1
8.47031,2.91318,1
5.11791,1.41167,1
7.64991,1.50108,1
6.51897,-0.322486,1
5.93477,-2.70978,1
4.56253,0.6745,1
7.17462,-2.94566,1
6.97651,5.03606,1
6.18513,-0.0559857,1
6.57703,-0.424738,1
4.52451,-4.91284,1
3.54614,0.276594,1
8.37952,-2.08165,1
7.81811,-0.502438,1
4.20409,0.0350893,1
6.09938,0.526005,1
7.77657,-0.141263,1
3.80785,4.09929,1
8.86371,-2.74528,1
7.41868,-0.0871747,1
7.27627,-1.10922,1
8.32249,-2.41316,1
10.248,-0.699768,1
9.84383,-2.77781,1
6.85264,-4.30408,1
8.89804,-1.56996,1
7.67499,-0.337828,1
4.57984,-0.397119,1
8.50355,-4.34853,1
8.07966,2.75913,1
4.86603,3.77133,1
9.94656,3.20508,1
5.75107,0.399731,1
12.1928,4.59396,1
12.6199,-0.149175,1
7.34861,3.22176,1
10.9419,-4.32053,1
7.55897,-3.98023,1
9.16376,-1.92479,1
7.95447,1.05139,1
5.45374,-1.74766,1
9.36973,-2.74954,1
3.20965,-2.08942,1
6.12937,-1.04162,1
3.14589,0.813138,1
9.67124,0.819658,1
5.39059,-1.15095,1
8.91123,-0.046199,1
9.87659,0.439296,1
7.45759,1.71593,1
3.9985,-0.760207,1
6.22933,3.93506,1
8.64436,-1.6511,1
6.76536,1.44761,1
6.695,-0.907661,1
6.12567,1.00688,1
5.8248,-2.95509,1
6.87299,-1.46478,1
8.30025,0.451639,1
5.74079,-0.757929,1
3.65627,0.717431,1
8.37071,0.55708,1
7.37812,-0.680028,1
8.53505,0.667998,1
8.57959,-2.19257,1
9.83007,1.26964,1
7.58971,0.451943,1
8.76722,-3.16746,1
8.53347,1.54279,1
7.12884,0.598045,1
7.61982,-4.32044,1
4.73552,-2.17839,1
6.45936,-1.9278,1
8.51224,-2.29144,1
9.08113,-2.67391,1
8.09055,1.36367,1
3.86863,-1.94364,1
4.35973,0.813529,1
10.5599,-0.981872,1
10.7181,-1.28565,1
5.34296,-1.71367,1
5.92839,-1.25478,1
6.81527,-0.314011,1
5.86505,4.06328,1
8.55195,-2.2979,1
7.66702,-2.9975,1
6.18789,-2.27009,1
7.30794,-2.3976,1
3.97813,0.126048,1
10.5395,-1.76555,1
7.57074,-2.74617,1
8.45776,-3.38854,1
8.82427,-1.81787,1
6.66677,-0.885902,1
7.03836,-0.478222,1
5.97236,-1.97714,1
7.45733,0.703492,1
10.1588,1.13831,1
4.44953,-1.72942,1
4.52462,-0.600816,1
8.10778,4.93236,1
6.88462,-4.14971,1
7.1514,1.17556,1
4.68373,1.32028,1
6.5901,0.0515528,1
7.57804,-2.23984,1
1.72804,-1.21577,1
8.55025,-1.22612,1
5.58252,3.31195,1
7.9933,-3.80715,1
9.19301,1.51938,1
9.49722,2.35295,1
8.36464,-2.31862,1
6.60604,-0.328222,1
4.15508,-1.78082,1
4.5084,0.788023,1
7.33142,2.871,1
7.33351,-3.39801,1
9.42368,3.54864,1
7.04948,-3.13408,1
5.0216,-2.34075,1
4.82579,2.9131,1
4.22961,0.951544,1
8.99712,1.34761,1
8.93393,1.8708,1
7.50743,5.6615,1
6.74932,-1.56657,1
7.40722,0.846186,1
7.76512,-0.637655,1
7.29849,1.56471,1
8.63916,-1.14463,1
4.14227,-2.23455,1
8.83401,4.02823,1
7.25896,-0.98786,1
6.67818,0.618563,1
9.27284,1.34948,1
4.58705,2.6877,1
3.87164,-0.143265,1
7.96082,0.348227,1
6.43054,2.08065,1
7.21307,1.99959,1
6.83506,-0.391023,1
6.03403,-0.76276,1
3.88072,1.61472,1
11.4349,-1.99909,1
6.37968,-2.47524,1
9.38426,2.44285,1
4.30602,2.235,1
9.46978,-2.95815,1
10.5001,-1.94671,1
7.20105,-4.67069,1
5.05989,1.32939,1
3.27554,-1.58322,1
6.21368,1.87094,1
7.77984,0.0227093,1
6.42097,0.977441,1
6.17193,-4.52783,1
5.53328,-3.74741,1
8.90043,-3.67393,1
8.12504,0.622096,1
3.46928,0.945053,1
8.03088,-2.79915,1
6.79802,2.47212,1
9.80892,2.1599,1
10.2233,-1.99657,1
9.4746,-0.779464,1
7.83614,-2.92963,1
8.8121,0.804204,1
3.36099,3.38023,1
6.34484,0.980646,1
7.5575,2.10057,1
5.99936,-1.92197,1
8.55454,3.03685,1
9.33792,0.241898,1
6.65887,2.72007,1
6.18596,0.476998,1
7.74458,-0.113716,1
6.43467,-0.283542,1
9.12284,-2.12499,1
3.69151,-2.80354,1
6.69399,-3.95409,1
11.9283,1.59718,1
8.26036,-1.13167,1
5.93033,2.16935,1
6.22699,-3.15862,1
1.87101,0.012333,1
7.95076,-1.0928,1
3.79949,-4.56326,1
7.75805,-2.88418,1
7.88815,2.59233,1
5.84898,-1.22367,1
7.33844,1.87717,1
5.18685,-1.7831,1
4.60063,1.63451,1
5.94211,-5.28946,1
6.65928,-0.75612,1
4.38526,-3.02599,1
9.44901,-0.637495,1
8.3777,-0.00804024,1
8.72184,-0.609887,1
7.26063,3.71083,1
4.30215,-4.65305,1
4.41939,-2.84539,1
9.1058,1.5459,1
11.4686,6.66246,1
8.23537,-0.461017,1
6.62504,1.12688,1
5.01771,1.89895,1
8.72104,-0.342913,1
8.93065,0.249349,1
7.97897,-1.43509,1
6.85608,-2.00514,1
7.62783,-0.611762,1
6.81819,0.983158,1
6.92877,0.922596,1
9.01026,-1.17834,1
7.29734,-0.815275,1
9.06076,-0.20577,1
7.82964,-2.25649,1
7.30436,-2.52951,1
5.81378,0.307284,1
7.83617,-2.85463,1
2.02778,3.90331,2
-1.90293,9.08737,2
1.76651,7.31639,2
-0.86431,4.51395,2
2.19612,9.51581,2
0.666407,4.20355,2
1.11795,10.6248,2
0.624855,5.47475,2
-1.26448,7.67503,2
-0.778491,7.13486,2
-3.71486,7.35283,2
2.83216,9.30588,2
0.637232,9.78646,2
-1.55316,6.56971,2
-2.51517,7.69186,2
1.06504,6.54744,2
1.36498,8.00494,2
-2.43371,6.61191,2
2.20383,4.96257,2
1.76177,11.1609,2
0.469014,6.11932,2
1.35881,6.35495,2
1.55576,7.2364,2
1.31863,6.57603,2
1.52672,11.0789,2
-2.06968,8.7045,2
-4.01906,4.85821,2
-0.945347,9.72949,2
0.099678,5.38325,2
-2.3269,6.37138,2
-0.447044,4.18502,2
-0.289775,3.76963,2
-3.11232,6.45228,2
2.89659,5.65399,2
-4.01729,7.00238,2
-1.92621,8.19188,2
-0.659285,8.47134,2
1.3324,7.0139,2
0.637058,6.2059,2
1.61767,5.553,2
5.05617,7.84516,2
1.11646,6.68947,2
-0.72299,5.63269,2
-3.02227,3.85286,2
-3.77171,8.3366,2
0.976125,8.10382,2
-0.122011,7.97286,2
1.10556,9.9693,2
-0.311151,4.29072,2
-0.454599,4.97141,2
-1.13161,3.97584,2
1.23036,7.11395,2
1.16715,7.35966,2
-3.11662,7.24791,2
-4.77564,8.45967,2
0.431304,2.60286,2
0.0354838,11.0818,2
1.93537,4.64144,2
0.722494,8.97495,2
1.36631,6.67349,2
-3.96781,2.27175,2
0.98355,5.83167,2
-1.11436,2.04767,2
0.171856,9.56644,2
-0.919924,7.86655,2
2.43096,8.89168,2
0.42962,7.40153,2
-1.63709,6.58719,2
1.36051,9.00658,2
1.363,10.7578,2
-1.69173,4.75202,2
-0.096861,8.33878,2
1.47697,10.7148,2
-0.0823612,7.54474,2
-0.579155,9.43295,2
1.77125,4.82169,2
0.849675,8.88105,2
0.436322,4.58338,2
-0.655933,10.1852,2
1.27089,6.32841,2
-1.65814,5.8076,2
2.80414,9.60242,2
-0.522894,4.64869,2
-3.92513,3.27911,2
-2.30785,1.62192,2
0.801951,7.9566,2
1.48613,4.06155,2
2.34584,3.7267,2
0.0678223,6.15157,2
4.25883,6.66303,2
-0.830035,6.20626,2
-1.97053,7.74447,2
-0.330496,9.87524,2
3.51752,4.36017,2
2.36915,6.29014,2
-3.0687,9.48433,2
5.9539,9.70469,2
-0.0599325,9.01545,2
-0.086594,7.05457,2
0.0437721,10.4808,2
2.01053,9.26611,2
1.57882,11.2263,2
-0.192926,7.04723,2
-3.42522,5.78124,2
2.43407,6.86683,2
0.269024,3.25937,2
1.42139,8.51971,2
-0.464386,9.28865,2
-0.344824,5.47128,2
-1.72782,7.1526,2
-4.95003,8.03535,2
1.09369,5.56597,2
0.874273,5.17967,2
-1.04651,2.86347,2
-0.0243601,8.58239,2
-0.375475,8.86394,2
-1.75483,7.67526,2
5.27706,6.20587,2
-0.276468,6.23476,2
-3.03217,7.1515,2
-0.925719,7.5047,2
-2.00127,7.2674,2
-1.26836,6.93758,2
-0.672495,8.01256,2
-2.56802,5.55961,2
-0.798278,6.41807,2
-2.32104,7.87427,2
-4.16528,8.01517,2
-1.7742,8.2581,2
-0.886717,5.43231,2
-4.73976,7.22343,2
-2.6305,3.71448,2
1.95475,7.76791,2
2.37378,7.6434,2
-2.04304,3.3212,2
5.29354,6.8037,2
-2.40085,5.4237,2
-2.1902,7.14352,2
0.890203,6.12201,2
-2.63203,9.85674,2
-1.96732,8.82856,2
-0.556545,4.73867,2
3.14429,7.93471,2
-0.0104911,7.83438,2
-0.0813104,6.55834,2
2.22197,6.53167,2
0.431788,7.6694,2
-6.13967,8.02608,2
1.21559,8.02842,2
1.91625,8.69457,2
-1.8405,7.2158,2
1.47759,6.29131,2
-0.28952,9.92869,2
1.88995,6.31191,2
-1.05826,8.46326,2
3.43452,4.23192,2
1.64522,7.70702,2
-0.296291,5.2122,2
4.9417,1.81965,2
0.45314,5.21869,2
-0.507812,3.67021,2
2.46943,6.57827,2
2.37966,5.80848,2
0.058936,5.56131,2
-1.77847,10.6851,2
-1.73015,9.13405,2
-4.15832,7.97579,2
3.24103,8.48404,2
1.87626,9.22296,2
2.99106,6.99333,2
1.92591,8.3261,2
1.08957,0.926853,2
-1.58396,8.949,2
1.40444,5.41619,2
0.716826,1.64089,2
-1.1926,10.0926,2
-2.68987,4.10161,2
-0.645668,6.29526,2
-1.66788,8.79306,2
0.167535,5.98793,2
-2.08754,7.26778,2
2.43296,1.28168,2
4.16396,8.04038,2
2.19707,7.77552,2
0.940038,8.12364,2
1.0119,9.43489,2
0.731656,8.05947,2
-2.78706,4.70314,2
-2.76883,7.47619,2
1.72002,7.53578,2
1.91479,9.10122,2
0.326388,6.05087,2
-4.41556,6.72239,2
1.22918,8.86432,2
4.21319,9.56657,2
-2.56648,5.23383,2
-2.77354,5.67139,2
-1.53454,6.30659,2
-1.5736,4.43722,2
0.165042,8.18479,2
0.608973,7.3172,2
1.31495,5.52084,2
-2.1727,6.33665,2
0.0990264,5.36349,2
-1.95983,7.41269,2
-0.550222,9.77719,2
-3.66954,6.2038,2
-0.762789,6.6016,2
2.42157,9.13853,2
-1.35415,7.06616,2
-0.297456,7.63312,2
-0.519034,10.7277,2
-2.71007,3.992,2
-2.34717,5.73954,2
-2.97582,8.49129,2
1.75368,6.96342,2
3.31951,3.9207,2
-1.02378,4.78833,2
-0.255732,5.06837,2
2.36282,7.317,2
-1.48999,5.78218,2
-0.065558,6.95612,2
-2.80801,9.02408,2
-2.25268,8.8395,2
-3.08972,6.90624,2
0.173236,10.3011,2
-0.238037,7.76104,2
-1.58116,7.64178,2
2.51992,8.03533,2
4.16588,7.85785,2
-1.7658,7.398,2
1.41131,7.58873,2
0.386252,7.75404,2
1.92942,10.2582,2
1.07195,7.39937,2
-0.234565,6.38178,2
0.0701485,10.1913,2
-1.15226,5.22655,2
-2.0418,7.75039,2
-1.88608,4.86837,2
-1.0656,3.98466,2
-1.94606,6.91084,2
4.17587,5.07805,2
-1.51166,5.80485,2
0.739131,9.53411,2
0.871507,9.93173,2
0.194562,7.47169,2
0.471925,4.47258,2
-0.284288,8.48915,2
2.11018,7.19241,2
-1.44787,0.300711,3
1.75649,3.75248,3
0.166174,0.762549,3
-0.236394,0.81018,3
1.65964,-1.94178,3
3.07197,-1.93394,3
-2.46225,0.0478043,3
-2.67629,-1.90023,3
0.402025,2.85932,3
2.75031,-1.81412,3
-0.71307,1.03518,3
2.5331,2.70446,3
-2.38219,0.937234,3
-2.84072,0.394738,3
2.29407,2.46005,3
-1.18268,-0.987483,3
-1.78727,-0.797529,3
